# static_avoidance_node debug log started 20260816_153533
1786862137.857 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862299.560 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.14 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862300.064 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862300.609 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862301.156 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.97 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862301.666 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.65 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=6.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862302.203 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862302.705 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862303.257 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862303.765 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862304.300 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862304.811 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862305.316 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862305.862 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862306.404 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.26 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862306.905 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862307.411 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.63 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862307.949 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862308.457 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.54 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862309.006 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862309.519 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.58 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862310.055 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.63 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862310.567 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862311.072 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.12 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862311.576 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862312.132 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862312.667 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862313.211 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.99 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862313.722 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862314.262 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862314.809 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862315.318 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.46 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862315.865 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.14 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862316.404 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862316.911 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.07 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862317.412 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.81 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862317.950 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.18 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862318.515 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.97 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862319.067 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862319.618 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862320.161 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.38 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862320.702 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862321.206 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.58 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862321.711 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862322.250 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.53 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862322.777 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862323.303 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.15 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862323.811 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.72 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862324.354 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862324.860 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.58 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862325.412 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862325.960 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.44 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862326.514 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.11 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862327.058 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862327.559 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862328.112 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.47 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=4.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862328.653 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.37 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862329.164 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.47 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862329.699 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.03 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862330.223 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862330.752 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862331.264 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.16 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862331.813 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862332.348 [STATIC_AVOID] obs_id=39 obs_dist=2.24m obs_s=28.92 ego_s=26.68 side=RIGHT | left_clearance=-0.14 right_clearance=0.53 candidate_valid=false rung=- | cache_used=true path_age=0.068 path_points=90 planning_time_ms=16.4 | reason=obstacle_clearance
1786862332.856 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.46 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862333.361 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862333.915 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.38 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862334.469 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.24 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862335.003 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.04 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862335.514 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.88 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862336.016 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.75 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862336.567 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862337.107 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862337.623 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862338.149 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862338.662 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.94 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862339.170 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862339.706 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862340.208 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862340.787 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862341.311 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.69 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862341.863 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862342.420 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862342.954 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.15 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862343.458 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862343.961 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862344.466 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862344.999 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.27 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862345.506 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.59 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862346.024 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=32.16 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862346.536 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.99 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862347.101 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.58 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=25.8 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862347.613 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862348.118 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862348.673 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862349.226 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862349.767 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.65 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862350.310 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.27 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862350.812 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862351.349 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862351.855 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862352.410 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862352.971 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
