# static_avoidance_node debug log started 20260816_173018
1786869022.476 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869130.441 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869130.975 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869131.476 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.14 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869131.988 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869132.535 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869133.077 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869133.624 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869134.133 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.08 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869134.674 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869135.180 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.75 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869135.682 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869136.184 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869136.737 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869137.283 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.31 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869137.824 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869138.330 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869138.885 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869139.453 [STATIC_AVOID] obs_id=12 obs_dist=0.27m obs_s=11.57 ego_s=11.30 side=LEFT | left_clearance=0.01 right_clearance=0.09 candidate_valid=true rung=1 | cache_used=false path_age=0.000 path_points=81 planning_time_ms=26.0
1786869139.993 [STATIC_AVOID] obs_id=12 obs_dist=-0.82m obs_s=11.71 ego_s=12.53 side=LEFT | left_clearance=-0.03 right_clearance=0.07 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=18.5 | reason=map_occupied | cache_reason=no_cache
1786869140.533 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869141.079 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869141.629 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869142.140 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.59 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869142.687 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.59 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869143.240 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.66 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869143.784 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869144.331 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869144.908 [STATIC_AVOID] obs_id=14 obs_dist=1.35m obs_s=13.51 ego_s=12.16 side=- | left_clearance=-0.30 right_clearance=0.44 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=11.6 | reason=map_occupied | cache_reason=no_cache
1786869145.426 [STATIC_AVOID] obs_id=14 obs_dist=2.42m obs_s=13.50 ego_s=11.08 side=- | left_clearance=-0.28 right_clearance=0.46 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=16.0 | reason=track_too_narrow | cache_reason=no_cache
1786869145.978 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869146.524 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869147.089 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869147.624 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869148.129 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.04 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869148.632 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869149.138 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869149.642 [STATIC_AVOID] obs_id=15 obs_dist=2.25m obs_s=13.34 ego_s=11.08 side=- | left_clearance=-0.25 right_clearance=0.45 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=9.9 | reason=map_occupied | cache_reason=no_cache
1786869150.192 [STATIC_AVOID] obs_id=15 obs_dist=2.27m obs_s=13.34 ego_s=11.07 side=- | left_clearance=-0.24 right_clearance=0.46 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=10.4 | reason=map_occupied | cache_reason=no_cache
1786869150.704 [STATIC_AVOID] obs_id=15 obs_dist=2.23m obs_s=13.33 ego_s=11.10 side=- | left_clearance=-0.24 right_clearance=0.46 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=16.2 | reason=track_too_narrow | cache_reason=no_cache
1786869151.230 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869151.754 [STATIC_AVOID] obs_id=16 obs_dist=2.23m obs_s=13.19 ego_s=10.96 side=- | left_clearance=-0.20 right_clearance=0.41 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=10.7 | reason=track_too_narrow | cache_reason=no_cache
1786869152.288 [STATIC_AVOID] obs_id=16 obs_dist=2.23m obs_s=13.19 ego_s=10.96 side=- | left_clearance=-0.20 right_clearance=0.43 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=9.9 | reason=track_too_narrow | cache_reason=no_cache
1786869152.791 [STATIC_AVOID] obs_id=16 obs_dist=2.21m obs_s=13.18 ego_s=10.97 side=- | left_clearance=-0.20 right_clearance=0.42 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=9.4 | reason=track_too_narrow | cache_reason=no_cache
1786869153.347 [STATIC_AVOID] obs_id=16 obs_dist=2.20m obs_s=13.18 ego_s=10.97 side=- | left_clearance=-0.20 right_clearance=0.41 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=16.7 | reason=track_too_narrow | cache_reason=no_cache
1786869153.855 [STATIC_AVOID] obs_id=16 obs_dist=2.20m obs_s=13.17 ego_s=10.98 side=- | left_clearance=-0.19 right_clearance=0.42 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=18.0 | reason=map_occupied | cache_reason=no_cache
1786869154.389 [STATIC_AVOID] obs_id=16 obs_dist=2.20m obs_s=13.17 ego_s=10.97 side=- | left_clearance=-0.19 right_clearance=0.42 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=9.2 | reason=map_occupied | cache_reason=no_cache
1786869154.908 [STATIC_AVOID] obs_id=16 obs_dist=2.19m obs_s=13.17 ego_s=10.98 side=- | left_clearance=-0.21 right_clearance=0.40 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=19.1 | reason=map_occupied | cache_reason=no_cache
1786869155.431 [STATIC_AVOID] obs_id=16 obs_dist=2.20m obs_s=13.17 ego_s=10.97 side=- | left_clearance=-0.21 right_clearance=0.41 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=7.3 | reason=map_occupied | cache_reason=no_cache
1786869155.941 [STATIC_AVOID] obs_id=16 obs_dist=2.19m obs_s=13.16 ego_s=10.97 side=- | left_clearance=-0.19 right_clearance=0.43 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=13.9 | reason=map_occupied | cache_reason=no_cache
1786869156.472 [STATIC_AVOID] obs_id=16 obs_dist=2.09m obs_s=13.16 ego_s=11.07 side=- | left_clearance=-0.28 right_clearance=0.32 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=17.1 | reason=map_occupied | cache_reason=no_cache
1786869156.975 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869157.532 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869158.074 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869158.583 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869159.103 [STATIC_AVOID] obs_id=19 obs_dist=-0.24m obs_s=16.03 ego_s=16.26 side=RIGHT | left_clearance=-0.17 right_clearance=0.27 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=81 planning_time_ms=15.9
1786869159.631 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869160.140 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869160.678 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.81 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.8 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869161.189 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.81 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869161.736 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869162.236 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869162.777 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869163.285 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869163.832 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869164.339 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869164.874 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.55 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869165.394 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869165.924 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869166.425 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869166.928 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869167.447 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.47 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869167.983 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869168.484 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.47 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869169.042 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869169.586 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.81 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869170.125 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869170.638 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.91 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869171.182 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869171.733 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869172.237 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.65 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869172.784 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.37 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869173.328 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869173.836 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869174.379 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869174.939 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.11 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869175.474 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.43 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869175.981 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869176.535 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869177.037 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869177.583 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869178.125 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869178.630 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869179.147 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.67 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869179.677 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869180.181 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869180.730 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.28 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869181.234 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869181.739 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869182.283 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869182.784 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786869183.288 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.17 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
